City,Year,Month,satellite_aod,satellite_no2,satellite_co,_source
Bengaluru,2020,1,0.7472791122786939,4180757627659758.5,0.054248809004370714,simulated
Bengaluru,2020,2,0.42481280588875736,3502111173688873.5,0.04510143206626065,simulated
Bengaluru,2020,3,0.4869797131652466,2259292940809817.0,0.04854145190774962,simulated
Bengaluru,2020,4,0.4603378945146449,3444242996044783.5,0.04381573693458153,simulated
Bengaluru,2020,5,0.15942711168483908,3696602013616370.5,0.03185752730759596,simulated
Bengaluru,2020,6,0.3063502264054304,1559169902439133.5,0.024090291795747416,simulated
Bengaluru,2020,7,0.5540754092270839,2483497385894259.0,0.03435503941792213,simulated
Bhopal,2015,1,0.426516435223776,1068375967868917.6,0.03988840478247542,simulated
Bhopal,2015,2,0.5282268584402708,1103726389864506.2,0.041594289943509166,simulated
Bhopal,2015,3,0.5805739411001675,2791428245064428.0,0.04315095143880591,simulated
Bhopal,2015,4,0.2674796765694246,2449619331558064.0,0.020829234259267974,simulated
Bhopal,2015,5,0.29919728167862036,1772873848159714.2,0.045099294231191515,simulated
Bhopal,2015,6,0.3417369428128575,3781514631229982.0,0.045581556330089076,simulated
Bhopal,2015,7,0.4726354757050347,2233587314339325.5,0.03666516357298781,simulated
Bhopal,2015,8,0.15998255050257332,1556302222032452.0,0.03735229324358049,simulated
Bhopal,2015,9,0.45676203269772775,1011534843897046.1,0.03144407504722723,simulated
Bhopal,2015,10,0.8070499795045004,2702455177555628.5,0.06910306200166608,simulated
Bhopal,2015,11,0.7575226151182806,5538874166450671.0,0.07403481519190107,simulated
Bhopal,2015,12,0.9374232350741933,5193271175604651.0,0.04904222672643256,simulated
Bhopal,2016,1,0.521009747095816,3505077423941515.0,0.03885259685586183,simulated
Bhopal,2016,2,0.44619245498705407,3793848720050398.0,0.02077952604230915,simulated
Bhopal,2016,3,0.2799006300510307,3621738213384232.0,0.03341189420494581,simulated
Bhopal,2016,4,0.15413680361522913,3514245341738343.5,0.03027137008669331,simulated
Bhopal,2016,5,0.1510285879322179,3518957489601161.5,0.04950103074657658,simulated
Bhopal,2016,6,0.4878149060324056,1681238263773241.0,0.04785984242192759,simulated
Bhopal,2016,7,0.2588080821537996,1829475017065100.8,0.02647675855385714,simulated
Bhopal,2016,8,0.20509797860494186,1846435703067468.5,0.03137362646489747,simulated
Bhopal,2016,9,0.5104582416422556,3047549461712267.5,0.04576608793620159,simulated
Bhopal,2016,10,0.7302517856520055,5133869107502431.0,0.03275719627250267,simulated
Bhopal,2016,11,0.5508601602731567,1466525481414113.5,0.07381005179848939,simulated
Bhopal,2016,12,0.37689919360167806,3204886945318703.5,0.05188431481122298,simulated
Bhopal,2017,1,0.6260795962611887,4055400988847254.0,0.049926319241713125,simulated
Bhopal,2017,2,0.15761477898518703,3139406159989265.5,0.042635955732715086,simulated
Bhopal,2017,3,0.16614180131134904,3182109452974678.0,0.03818587309814131,simulated
Bhopal,2017,4,0.537159006074342,2949932016220975.5,0.04210352939129091,simulated
Bhopal,2017,5,0.5484512047425886,2408295367423023.0,0.04713717203044396,simulated
Bhopal,2017,6,0.15536643585234833,833092771969303.8,0.020365317535305915,simulated
Bhopal,2017,7,0.5542098957603104,707985984193523.0,0.02751487196257916,simulated
Bhopal,2017,8,0.4628015841321309,828347549255015.2,0.02963564581145076,simulated
Bhopal,2017,9,0.4486939091734815,2300669139540969.0,0.04327047449050955,simulated
Bhopal,2017,10,0.8295724487354396,2079578237153692.0,0.04331411294379824,simulated
Bhopal,2017,11,0.8830497353301742,4469990200271479.5,0.03404610255541327,simulated
Bhopal,2017,12,0.5661740918002498,4849057631509947.0,0.04196561554572337,simulated
Bhopal,2018,1,0.8632383866495932,4017076805914251.5,0.06467769449697487,simulated
Bhopal,2018,2,0.5137678708123811,712670215692258.8,0.03547491728142135,simulated
Bhopal,2018,3,0.45312326821825755,2227400069355504.0,0.026699440081669388,simulated
Bhopal,2018,4,0.19482939292973955,2630226908203039.5,0.0312258055399769,simulated
Bhopal,2018,5,0.48891150599216604,2757437421370722.5,0.029834662389462002,simulated
Bhopal,2018,6,0.29467585059769985,635853522993857.5,0.03183432500178198,simulated
Bhopal,2018,7,0.4581125044075869,2500592977634221.0,0.03957246529888675,simulated
Bhopal,2018,8,0.15758322006302453,3757132886647247.5,0.04237713015961024,simulated
Bhopal,2018,9,0.38476695827047214,2393523884108902.5,0.027365759645267596,simulated
Bhopal,2018,10,0.8457949321823567,5928308693087626.0,0.07989486782793648,simulated
Bhopal,2018,11,0.9169558182872936,1753874757005945.8,0.04967954265807411,simulated
Bhopal,2018,12,0.537731012744095,6253694691461794.0,0.047244457972449055,simulated
Bhopal,2019,1,0.7815173229305657,4369904330500916.0,0.04959346099936419,simulated
Bhopal,2019,2,0.20740202400965124,1809671126106067.8,0.02647827406592911,simulated
Bhopal,2019,3,0.18514884752990915,1092554192651555.0,0.04969383954863793,simulated
Bhopal,2019,4,0.38925876543081284,2617426791219799.0,0.03881854480388297,simulated
Bhopal,2019,5,0.2633873675350602,1144603569913662.5,0.042799398714813766,simulated
Bhopal,2019,6,0.2405297284414219,1642807976944560.8,0.039518377948719985,simulated
Bhopal,2019,7,0.5340199993749809,1339592575712038.8,0.04816555449644891,simulated
Bhopal,2019,8,0.39274445127299784,2403644795882077.0,0.048398914839449386,simulated
Bhopal,2019,9,0.4069692118837719,3282571417007225.5,0.033326493551742116,simulated
Bhopal,2019,10,0.5400153133906355,3234219991005723.5,0.07300919587234665,simulated
Bhopal,2019,11,0.8194939435763303,4601561504406106.0,0.07870408943085024,simulated
Bhopal,2019,12,0.41368039699741194,2214428143049184.0,0.06842853741279069,simulated
Bhopal,2020,1,0.383630437373758,996086511320073.0,0.04077746301801058,simulated
Bhopal,2020,2,0.23839805744442172,869330319403843.0,0.027223694127188832,simulated
Bhopal,2020,3,0.4643859439535686,3882971494578416.0,0.02836581555546019,simulated
Bhopal,2020,4,0.5782807067705248,1461568614510785.5,0.035909209037355734,simulated
Bhopal,2020,5,0.3844685383895332,2690551577517110.0,0.02130758958504645,simulated
Bhopal,2020,6,0.4724829647743496,1270345379754484.2,0.045701175970344204,simulated
Bhopal,2020,7,0.5098460599188783,1975089929833872.2,0.04949379560574416,simulated
Brajrajnagar,2015,1,0.8560220997800259,909359826582175.5,0.06443150863180404,simulated
Brajrajnagar,2015,2,0.3217020335037887,2298567739609167.0,0.0421078647318093,simulated
Brajrajnagar,2015,3,0.3819939965505442,3347842920675328.0,0.023418262079756995,simulated
Brajrajnagar,2015,4,0.47091572326221043,1097678377274494.2,0.0361899371851761,simulated
Brajrajnagar,2015,5,0.4649070204345144,2873849817304306.0,0.048750337037968605,simulated
Brajrajnagar,2015,6,0.466624695919459,3893666067912688.0,0.04148489347669286,simulated
Brajrajnagar,2015,7,0.23890900004412857,1325344805832244.0,0.03641833572223073,simulated
Brajrajnagar,2015,8,0.2967648806231784,3163268979196974.5,0.03103465621395758,simulated
Brajrajnagar,2015,9,0.195554671378401,3558721265889526.5,0.042381625833356015,simulated
Brajrajnagar,2015,10,0.27991303409758594,3849526861726213.0,0.060378099088592166,simulated
Brajrajnagar,2015,11,0.9029626402740546,5204513486914950.0,0.03781573974422631,simulated
Brajrajnagar,2015,12,0.8465260000231309,6050490201836660.0,0.0664906411771392,simulated
Brajrajnagar,2016,1,0.8197259286864776,4366365062574766.5,0.04526517010008289,simulated
Brajrajnagar,2016,2,0.49553575954333906,2547105999303320.0,0.04727078147504928,simulated
Brajrajnagar,2016,3,0.23029465610479458,3894349987553334.5,0.04355362816987702,simulated
Brajrajnagar,2016,4,0.5555606181785979,1703616191360131.5,0.042917526675958356,simulated
Brajrajnagar,2016,5,0.4038390779620943,2348940299618937.0,0.023023712649101902,simulated
Brajrajnagar,2016,6,0.30927925720624444,2015707789772790.8,0.020258733285905516,simulated
Brajrajnagar,2016,7,0.3407267462675859,3126722175807006.0,0.03791051801324549,simulated
Brajrajnagar,2016,8,0.22564241055509004,2697812980850139.0,0.03213492957152719,simulated
Brajrajnagar,2016,9,0.17109365720149441,3744820746269767.0,0.04529464302217044,simulated
Brajrajnagar,2016,10,0.6792962425229176,2401408083977079.0,0.0744920146211236,simulated
Brajrajnagar,2016,11,0.6641205992862291,1874261087167005.8,0.05734754027301181,simulated
Brajrajnagar,2016,12,0.513604828381986,3096995874917608.0,0.05880646418146327,simulated
Brajrajnagar,2017,1,0.5694242743726777,5157840077291963.0,0.0588696429407437,simulated
Brajrajnagar,2017,2,0.1830780896189281,2856723267877386.0,0.03070384684671428,simulated
Brajrajnagar,2017,3,0.32923716854033597,3936127030007429.0,0.02911442675033777,simulated
Brajrajnagar,2017,4,0.17539081338568585,3473616523140494.0,0.024857452101032247,simulated
Brajrajnagar,2017,5,0.4133632452956971,659936573831246.8,0.036474005563120124,simulated
Brajrajnagar,2017,6,0.24220479333689193,2860296887463980.5,0.0472233830183801,simulated
Brajrajnagar,2017,7,0.5684680617068192,2836141306382665.0,0.029718243046629705,simulated
Brajrajnagar,2017,8,0.2583930255680176,2913449111466526.5,0.029701799401466916,simulated
Brajrajnagar,2017,9,0.2240024486119752,549838876654684.4,0.026690938439736404,simulated
Brajrajnagar,2017,10,0.521753499539343,5293483820391541.0,0.04299838511395934,simulated
Brajrajnagar,2017,11,0.5333179948453619,2409837832668759.0,0.07100479374827989,simulated
Brajrajnagar,2017,12,0.9539055530360024,6110343002851534.0,0.05824798419892357,simulated
Brajrajnagar,2018,1,0.25076861016021224,3220635791488086.0,0.05326565934729352,simulated
Brajrajnagar,2018,2,0.23743947167376261,2022022871147642.8,0.04423646029284546,simulated
Brajrajnagar,2018,3,0.20344580486746738,1473953609221862.0,0.029558863873859368,simulated
Brajrajnagar,2018,4,0.3221466619580011,2380199526588314.0,0.04762630020808646,simulated
Brajrajnagar,2018,5,0.3250640940801237,1700051934750563.2,0.04900243684119798,simulated
Brajrajnagar,2018,6,0.4259772030825477,3779152071971915.0,0.03970792657020693,simulated
Brajrajnagar,2018,7,0.3894002834988394,2045730807269291.8,0.03547867280650156,simulated
Brajrajnagar,2018,8,0.4091134880965368,3319593069082989.5,0.0316205405042612,simulated
Brajrajnagar,2018,9,0.23590472635387932,3185747918545287.0,0.04577832313357163,simulated
Brajrajnagar,2018,10,0.9589097614233535,3235387423623521.0,0.042957774907864274,simulated
Brajrajnagar,2018,11,0.5656512240117001,5874112280489273.0,0.07192410015826281,simulated
Brajrajnagar,2018,12,0.9444243447282017,2348236627462861.5,0.06229513016551505,simulated
Brajrajnagar,2019,1,0.9234754161200693,4801325936608243.0,0.04902384792694238,simulated
Brajrajnagar,2019,2,0.28001547230756807,757727164607362.1,0.03493980419888479,simulated
Brajrajnagar,2019,3,0.3911272539219949,3213801903958928.5,0.04733637140332993,simulated
Brajrajnagar,2019,4,0.4671087892895541,2130508602739887.8,0.04249306680479403,simulated
Brajrajnagar,2019,5,0.38449474135251993,3395573940405728.0,0.04368364939484271,simulated
Brajrajnagar,2019,6,0.23122078610885177,2259051058916584.0,0.02029663138481355,simulated
Brajrajnagar,2019,7,0.5597510693809438,3774272669405508.0,0.04324216545969348,simulated
Brajrajnagar,2019,8,0.4094034529466194,1899268781888429.8,0.02109147923772503,simulated
Brajrajnagar,2019,9,0.40291694716465243,2606690771590692.0,0.033180143389620484,simulated
Brajrajnagar,2019,10,0.3247534591713815,3925832196129650.0,0.06325676212145613,simulated
Brajrajnagar,2019,11,0.7059176526845194,1434492058710315.2,0.059476439975817696,simulated
Brajrajnagar,2019,12,0.680022452148045,6282406713709933.0,0.07991404192567858,simulated
Brajrajnagar,2020,1,0.36900175110732364,3255544530187049.5,0.07494940645677609,simulated
Brajrajnagar,2020,2,0.5058287508856086,524096764145638.75,0.04483485462451067,simulated
Brajrajnagar,2020,3,0.23278535834253986,2303648540801042.0,0.03774157548173182,simulated
Brajrajnagar,2020,4,0.41482901094643165,2894096986468581.5,0.028082823487624455,simulated
Brajrajnagar,2020,5,0.19260800031872435,2847002289599118.0,0.0319482549841107,simulated
Brajrajnagar,2020,6,0.3743983020744116,1942570561165060.5,0.03341944548513256,simulated
Brajrajnagar,2020,7,0.5054079389350115,2018188298512299.8,0.02827935544896861,simulated
Chandigarh,2015,1,0.6439143522409181,3726857814436175.5,0.04349060424608528,simulated
Chandigarh,2015,2,0.3114371281561821,2650549681521579.0,0.03961999853486019,simulated
Chandigarh,2015,3,0.3923993995218482,3615275480263268.5,0.04762470509744665,simulated
Chandigarh,2015,4,0.42822174259683166,2200096315876711.5,0.02047184877505607,simulated
Chandigarh,2015,5,0.48922422488043893,2873647393031433.5,0.03672482929316443,simulated
Chandigarh,2015,6,0.30965998881230694,2323343897551349.5,0.03698522416623103,simulated
Chandigarh,2015,7,0.4021948255000277,3240618033295691.5,0.031429996143548494,simulated
Chandigarh,2015,8,0.5737576001044933,1814695402692688.2,0.02473306216670007,simulated
Chandigarh,2015,9,0.3790504470376448,1862729492685614.0,0.02607831300167119,simulated
Chandigarh,2015,10,0.8882883667599366,3294904307243932.0,0.04228701249506727,simulated
Chandigarh,2015,11,0.2816704037406919,3894038376447872.0,0.03406032347700315,simulated
Chandigarh,2015,12,0.2892577962805673,3854999768957265.0,0.05707092244085776,simulated
Chandigarh,2016,1,0.25971094558532104,2143623256859236.5,0.06831777173831566,simulated
Chandigarh,2016,2,0.38544006409504433,1012048862636085.4,0.046804807993597694,simulated
Chandigarh,2016,3,0.5403585648209214,3080138143920118.0,0.049037890976446966,simulated
Chandigarh,2016,4,0.15612447295434548,2932848761461013.0,0.03340996876709908,simulated
Chandigarh,2016,5,0.310060488496029,605714431224277.5,0.026184976864688413,simulated
Chandigarh,2016,6,0.18389328172113448,1596260862636042.8,0.04475687325953514,simulated
Chandigarh,2016,7,0.4448447842170089,733131283680542.5,0.04665577095090766,simulated
Chandigarh,2016,8,0.5493809630619391,823221072154760.8,0.022727483594853517,simulated
Chandigarh,2016,9,0.5961908091005091,2179404657735462.8,0.024686559513719515,simulated
Chandigarh,2016,10,0.7506680358399292,4614565886865744.0,0.05531235266428981,simulated
Chandigarh,2016,11,0.5507814262692062,5100707580011775.0,0.0754547729654763,simulated
Chandigarh,2016,12,0.6130188855610692,4388269002893363.5,0.04888586727176644,simulated
Chandigarh,2017,1,0.6639629639022598,1068754688620677.9,0.0701301786500506,simulated
Chandigarh,2017,2,0.5466249843728564,3225971858382553.5,0.045703237647676406,simulated
Chandigarh,2017,3,0.2875220107410484,1067221829034347.8,0.022711590731644367,simulated
Chandigarh,2017,4,0.5725868999448634,1123568045007270.1,0.022456484180442063,simulated
Chandigarh,2017,5,0.24901588515140483,619052080741188.9,0.02663799282966839,simulated
Chandigarh,2017,6,0.31462474334706403,1008682169956250.0,0.022328573209425877,simulated
Chandigarh,2017,7,0.4001441258632774,1288173989280443.5,0.04055868042553873,simulated
Chandigarh,2017,8,0.5854670149502101,3086845215995742.0,0.04894400219540826,simulated
Chandigarh,2017,9,0.42813348237232185,3961340027587316.0,0.03945120706698939,simulated
Chandigarh,2017,10,0.6009989559965657,1473716838014697.0,0.06034619528428216,simulated
Chandigarh,2017,11,0.4652893111995023,3337281313667691.5,0.046898602297871926,simulated
Chandigarh,2017,12,0.9594117429858564,4547575797237336.0,0.0352217508646823,simulated
Chandigarh,2018,1,0.5173109316620375,1111262996756710.2,0.05427726672515253,simulated
Chandigarh,2018,2,0.3358777795970518,2533558784066435.5,0.02647204786398713,simulated
Chandigarh,2018,3,0.507735222956259,1340081627686276.2,0.025404814971148777,simulated
Chandigarh,2018,4,0.36663005313811514,3033369571272470.5,0.033116644439232734,simulated
Chandigarh,2018,5,0.38959987126101586,3204351018319488.5,0.02573200853414445,simulated
Chandigarh,2018,6,0.2022699004972917,2560390908304042.0,0.043949822594742546,simulated
Chandigarh,2018,7,0.30924875710170974,513412393402445.8,0.03173387754354216,simulated
Chandigarh,2018,8,0.5626177000267755,1386963992006976.0,0.03640492736836082,simulated
Chandigarh,2018,9,0.43081086964941895,2753011978678460.0,0.020980866470995025,simulated
Chandigarh,2018,10,0.7899860815509343,1506803883015041.5,0.05565253936435606,simulated
Chandigarh,2018,11,0.8357779064440543,6008322131146512.0,0.06529810842150939,simulated
Chandigarh,2018,12,0.523829906058568,4821888556956034.0,0.03818549644467452,simulated
Chandigarh,2019,1,0.7804160666067048,1642858616671404.2,0.07013929023911754,simulated
Chandigarh,2019,2,0.47025466882454225,665554623133219.5,0.03620858209403553,simulated
Chandigarh,2019,3,0.4815655820048593,3839475698089144.0,0.020020676391821746,simulated
Chandigarh,2019,4,0.5128499147793391,3510934595650075.0,0.03565370153864238,simulated
Chandigarh,2019,5,0.3968346243365951,3784212702943824.0,0.03218663626091701,simulated
Chandigarh,2019,6,0.33836189504616243,3526945038175655.0,0.0271570575769152,simulated
Chandigarh,2019,7,0.3445564250700883,522614589191495.3,0.03473482858374268,simulated
Chandigarh,2019,8,0.4708334917899074,3805410790395671.5,0.03372331281767192,simulated
Chandigarh,2019,9,0.36442458875067474,3781267619828159.5,0.03695082973180933,simulated
Chandigarh,2019,10,0.6709643221916006,1721339185056858.5,0.05608500156159364,simulated
Chandigarh,2019,11,0.6492925905803928,5709459861583080.0,0.07412223428164648,simulated
Chandigarh,2019,12,0.3488124079242403,3888258139430034.0,0.03993586709069744,simulated
Chandigarh,2020,1,0.25673785321067594,1571761299151393.2,0.07567830896728381,simulated
Chandigarh,2020,2,0.15287899103927166,646801334704695.8,0.020342754350003513,simulated
Chandigarh,2020,3,0.3560956599641671,934280158146292.5,0.04703350059597256,simulated
Chandigarh,2020,4,0.3917026663960817,1707964912873654.0,0.048077458379686626,simulated
Chandigarh,2020,5,0.39164874003825423,3943923871634556.5,0.03768755932258546,simulated
Chandigarh,2020,6,0.3841264154945008,1058566338002508.4,0.041042762590231846,simulated
Chandigarh,2020,7,0.1936069650456295,1764982875144997.8,0.024191874831228175,simulated
Chennai,2015,1,0.6181865907594164,6090280673229514.0,0.04190492824829404,simulated
Chennai,2015,2,0.5965532010860476,1940001227870575.0,0.04022409112833919,simulated
Chennai,2015,3,0.4027980728634931,3302181025183866.5,0.04564901478208279,simulated
Chennai,2015,4,0.18604846698791602,3802062431669367.0,0.03033488396358529,simulated
Chennai,2015,5,0.24609037760917288,2875137918660207.0,0.04801140444350953,simulated
Chennai,2015,6,0.2810041234968861,3693274940636145.0,0.03101597122487184,simulated
Chennai,2015,7,0.3083540958948854,763813918060714.5,0.031023316811767593,simulated
Chennai,2015,8,0.194811380957788,3130625248393241.0,0.027287819062699278,simulated
Chennai,2015,9,0.40820618361554306,630739869898192.1,0.045448854751324486,simulated
Chennai,2015,10,0.934504480959006,5220890882842741.0,0.06450582606120772,simulated
Chennai,2015,11,0.3449071763318675,4636732685942238.0,0.03257581996039805,simulated
Chennai,2015,12,0.6140236906222475,2684686464462819.5,0.04718409848059882,simulated
Chennai,2016,1,0.34044029357988354,6042751255828503.0,0.03447229618594736,simulated
Chennai,2016,2,0.38169808732340305,930680155297816.9,0.022699618712092667,simulated
Chennai,2016,3,0.5021881445225836,1741615995648806.8,0.026800616781615945,simulated
Chennai,2016,4,0.3098618620969519,3137768739273027.5,0.04728329240339951,simulated
Chennai,2016,5,0.3201391663911237,817746122713397.5,0.04167908332467857,simulated
Chennai,2016,6,0.5158613707009145,3230893940140068.0,0.048402419344858436,simulated
Chennai,2016,7,0.3925228891182758,2363673601931106.0,0.04045051287921077,simulated
Chennai,2016,8,0.27740143190296457,3789915187913415.5,0.03486450814780362,simulated
Chennai,2016,9,0.3320234732073044,688544531672184.8,0.04808055214004517,simulated
Chennai,2016,10,0.3249251967759368,5338099377522024.0,0.050435582135221604,simulated
Chennai,2016,11,0.6271727447115727,3808811170305533.0,0.03897268122664072,simulated
Chennai,2016,12,0.7561837199205756,5451457186606892.0,0.07660455050381035,simulated
Chennai,2017,1,0.8568977336143357,4989197224456607.0,0.04304348183747177,simulated
Chennai,2017,2,0.154812493190126,1797130558372463.0,0.046435949927388254,simulated
Chennai,2017,3,0.353762139722665,2961284964187878.5,0.042553961256037234,simulated
Chennai,2017,4,0.557564668241312,3957762659394115.5,0.03615700143414553,simulated
Chennai,2017,5,0.23400157078086808,1294863254091213.0,0.03931558531081869,simulated
Chennai,2017,6,0.27358877683684235,1643038090216477.2,0.04482821476899111,simulated
Chennai,2017,7,0.25755176460521323,1238971726580846.0,0.02431755835374303,simulated
Chennai,2017,8,0.2171477271905563,1399633236337567.8,0.045813682671054935,simulated
Chennai,2017,9,0.2572826568441177,2636609917790417.0,0.035579318368304545,simulated
Chennai,2017,10,0.6470487941520355,3575939834438518.0,0.07912067991245267,simulated
Chennai,2017,11,0.8616369951756279,2760661836279735.0,0.04595712829804811,simulated
Chennai,2017,12,0.5259314759928823,4872365691690340.0,0.055817170531962126,simulated
Chennai,2018,1,0.5946304803540517,3069077970551256.0,0.050145901005985254,simulated
Chennai,2018,2,0.5493938606854473,3982768310127865.5,0.0416629201716968,simulated
Chennai,2018,3,0.39011855196297984,2446148370667942.5,0.04806486729421271,simulated
Chennai,2018,4,0.43390070572984474,1506269490184199.0,0.03071180027032934,simulated
Chennai,2018,5,0.5843982454389707,2042707490689693.0,0.028087659248298927,simulated
Chennai,2018,6,0.289795046597388,1828317065243820.8,0.04370615076522992,simulated
Chennai,2018,7,0.33592118576492447,3517433233462816.5,0.04246204471577637,simulated
Chennai,2018,8,0.21759344087394006,1807888785952810.8,0.02779767730579421,simulated
Chennai,2018,9,0.1996786598699668,1704195603135683.5,0.032339032438231496,simulated
Chennai,2018,10,0.6276257293117947,4610050113499044.0,0.06569753283947197,simulated
Chennai,2018,11,0.46747275368866403,6155556392588076.0,0.06392596778152757,simulated
Chennai,2018,12,0.6238892629751088,5916774087262880.0,0.0418908561563524,simulated
Chennai,2019,1,0.30484753823802835,4682557403213195.0,0.0605115795542014,simulated
Chennai,2019,2,0.3395605971235257,997333729246187.0,0.028489907026808634,simulated
Chennai,2019,3,0.29593728670013625,1056286278933141.4,0.04809985468379742,simulated
Chennai,2019,4,0.47150812784415885,2305320937415357.0,0.027007741735048815,simulated
Chennai,2019,5,0.1797727457916022,1160566141765521.8,0.03688761099556129,simulated
Chennai,2019,6,0.5882167423588996,1455256624859580.0,0.032592779598436546,simulated
Chennai,2019,7,0.22737793538274703,1111964231161685.6,0.03185556104365526,simulated
Chennai,2019,8,0.5926521555769756,2179878607240934.2,0.04954819016408045,simulated
Chennai,2019,9,0.5066113802137152,3061456727921824.5,0.020872880762153864,simulated
Chennai,2019,10,0.4045802352185794,6126686881433572.0,0.04116799357851055,simulated
Chennai,2019,11,0.28848587806567777,3727596887611837.0,0.03796208946305421,simulated
Chennai,2019,12,0.8553372171981286,919478993986814.2,0.058737360850259636,simulated
Chennai,2020,1,0.28259598273264136,3046185025329418.0,0.06702002172478178,simulated
Chennai,2020,2,0.521074412628889,1285389390698065.5,0.04287401864255498,simulated
Chennai,2020,3,0.4551984322825017,2297762555311808.5,0.04608998610926279,simulated
Chennai,2020,4,0.16817831273967532,3379676421827110.5,0.044473617949174454,simulated
Chennai,2020,5,0.3100875471790474,3382084505681409.0,0.02293423042687629,simulated
Chennai,2020,6,0.1783612418026958,826748912677473.0,0.03348139090074587,simulated
Chennai,2020,7,0.47340261318724486,1251193138250633.0,0.03853449856393534,simulated
Coimbatore,2015,1,0.9126448214940643,4738334261007427.0,0.06342482850241737,simulated
Coimbatore,2015,2,0.37981338493644456,3451986631517813.5,0.024792087261330222,simulated
Coimbatore,2015,3,0.4135461252563135,2368621329013085.0,0.02721826965646136,simulated
Coimbatore,2015,4,0.41614108894645707,3514827071567003.5,0.036719230747625835,simulated
Coimbatore,2015,5,0.3633919638354578,3998308165432402.5,0.040094680121739154,simulated
Coimbatore,2015,6,0.5959963517855928,738166553027418.6,0.043866470645243245,simulated
Coimbatore,2015,7,0.24944781330134663,2386585621520710.0,0.04731266002447619,simulated
Coimbatore,2015,8,0.32073392391757716,2346825147568225.0,0.04998685411211709,simulated
Coimbatore,2015,9,0.5331707333068163,2815043772851982.5,0.03983261857635853,simulated
Coimbatore,2015,10,0.46433732241754627,1467178434083200.0,0.04995647620770742,simulated
Coimbatore,2015,11,0.3601098476179906,6265751963381268.0,0.06174816648138646,simulated
Coimbatore,2015,12,0.27512609792525194,1713034188200262.5,0.05993480271059273,simulated
Coimbatore,2016,1,0.27385913132691597,4218957983014879.5,0.05237554764926573,simulated
Coimbatore,2016,2,0.45395519750657265,2346384368374814.5,0.03956500981970147,simulated
Coimbatore,2016,3,0.4642183298107505,1772305244878013.0,0.042916508017403814,simulated
Coimbatore,2016,4,0.5597185509365209,2352039653958233.5,0.03963588787843796,simulated
Coimbatore,2016,5,0.49554859670726514,653844106956708.5,0.030223548454067807,simulated
Coimbatore,2016,6,0.23216645177659423,1692570154409581.5,0.04762790171426183,simulated
Coimbatore,2016,7,0.26816216400420023,802177520754482.8,0.04833641884944451,simulated
Coimbatore,2016,8,0.23777241801227275,3716566206889013.0,0.04885681747100108,simulated
Coimbatore,2016,9,0.4386981187925175,849275108663955.5,0.029884385244997355,simulated
Coimbatore,2016,10,0.8729841747767753,1211711382748923.0,0.03282421269882398,simulated
Coimbatore,2016,11,0.44321496453431525,5349056906809475.0,0.07995318129679908,simulated
Coimbatore,2016,12,0.5744729391465981,2296711272523981.5,0.0479935118955678,simulated
Coimbatore,2017,1,0.7135504092737824,4733467217497417.0,0.061000804756940856,simulated
Coimbatore,2017,2,0.46609708518691606,1964294529012365.0,0.04924226579870835,simulated
Coimbatore,2017,3,0.4441860967377088,1500000715943112.5,0.021022714580328096,simulated
Coimbatore,2017,4,0.4775675797922375,808867571241613.5,0.04960103372584028,simulated
Coimbatore,2017,5,0.36264200444969474,522700364053719.7,0.04146073525936845,simulated
Coimbatore,2017,6,0.4545317141738754,1573159876650719.8,0.021466369364569002,simulated
Coimbatore,2017,7,0.5578724491699881,2073769249386160.0,0.02912179578461361,simulated
Coimbatore,2017,8,0.24943349089242328,1215257974188934.5,0.03397919279298975,simulated
Coimbatore,2017,9,0.41973377369241927,2372886973059219.5,0.046909875372615595,simulated
Coimbatore,2017,10,0.7085839675746431,5927720876379282.0,0.0539655699466746,simulated
Coimbatore,2017,11,0.7644269356536365,2030868562452490.5,0.07141175808275753,simulated
Coimbatore,2017,12,0.8724432868211105,1305044547446221.2,0.05667220997418339,simulated
Coimbatore,2018,1,0.31931756655525356,6109840032907741.0,0.07242665874945452,simulated
Coimbatore,2018,2,0.390056997772436,3382958426603537.0,0.046485102444797574,simulated
Coimbatore,2018,3,0.5818166066720594,2505169109506928.5,0.030655906933156857,simulated
Coimbatore,2018,4,0.4926177461778013,2555455643871493.5,0.04267858800387944,simulated
Coimbatore,2018,5,0.2946815743809037,3448305726849571.5,0.0427747958596188,simulated
Coimbatore,2018,6,0.4969089006226747,1623065317608472.0,0.04463526768026308,simulated
Coimbatore,2018,7,0.30138076455822077,1494725946935644.0,0.0476806450702158,simulated
Coimbatore,2018,8,0.21079255783668988,1957189478918636.8,0.039371490634549214,simulated
Coimbatore,2018,9,0.18837661999076022,2063350801603603.8,0.022881896957491824,simulated
Coimbatore,2018,10,0.7094288531940711,1043906178278219.2,0.06011306499227401,simulated
Coimbatore,2018,11,0.6485157697230273,4482933439205654.5,0.057525983637621896,simulated
Coimbatore,2018,12,0.6850409904009805,2196171798148880.5,0.07581963613472885,simulated
Coimbatore,2019,1,0.5034299972143881,5018729843776048.0,0.03627175326472178,simulated
Coimbatore,2019,2,0.29685711782405333,1270236943138344.0,0.04692001728287588,simulated
Coimbatore,2019,3,0.39413660631420944,3053407038786909.5,0.025727061330736392,simulated
Coimbatore,2019,4,0.20267666313094035,2194276361747073.5,0.03565460435547936,simulated
